keyword,impressions,clicks,cost,conversions,revenue,quality_score,ctr,cpc,conversion_rate,cpa,roas,CTR,Conversion Rate,CPA,ROAS
groceries,1796,155,1209.03,7,165.27,1,0.08630289532293986,7.800193548387097,0.04516129032258064,172.71857142857144,0.1366963598918141,8.630289532293986,4.516129032258064,172.71857142857144,0.1366963598918141
shopping,4091,271,997.12,1,31.74,2,0.06624297237839159,3.679409594095941,0.0036900369003690036,997.12,0.03183167522464698,6.624297237839159,0.36900369003690037,997.12,0.03183167522464698
insurance-life,4823,125,717.23,6,250.72,8,0.025917478747667425,5.73784,0.048,119.53833333333334,0.34956708447778256,2.5917478747667424,4.8,119.53833333333334,0.34956708447778256
mobile,4782,200,414.02,15,638.18,7,0.04182350480970305,2.0701,0.075,27.601333333333333,1.5414231196560553,4.182350480970305,7.5,27.601333333333333,1.5414231196560553
loan,1748,112,1073.31,6,286.37,4,0.06407322654462243,9.583124999999999,0.05357142857142857,178.885,0.26681014804669667,6.407322654462242,5.357142857142857,178.885,0.26681014804669667
travel,1545,28,202.51,1,27.03,1,0.018122977346278317,7.2325,0.03571428571428571,202.51,0.13347489012888253,1.8122977346278317,3.571428571428571,202.51,0.13347489012888253
insurance,4023,173,609.03,38,2973.94,9,0.04300273427790206,3.5204046242774565,0.21965317919075145,16.027105263157893,4.8830763673382265,4.300273427790207,21.965317919075144,16.027105263157893,4.8830763673382265
home loan,353,14,38.74,1,32.01,4,0.039660056657223795,2.7671428571428573,0.07142857142857142,38.74,0.826277749096541,3.9660056657223794,7.142857142857142,38.74,0.826277749096541
loan,3283,43,342.79,2,47.5,1,0.013097776424002438,7.971860465116279,0.046511627906976744,171.395,0.13856880305726538,1.3097776424002439,4.651162790697675,171.395,0.13856880305726538
electronics,2657,82,379.56,2,135.55,10,0.030861874294316898,4.628780487804878,0.024390243902439025,189.78,0.35712403836020656,3.08618742943169,2.4390243902439024,189.78,0.35712403836020656
furniture,3061,242,466.35,13,360.19,3,0.07905913100294022,1.9270661157024795,0.05371900826446281,35.87307692307692,0.7723598155891498,7.905913100294022,5.371900826446281,35.87307692307692,0.7723598155891498
fashion,3877,261,985.35,2,118.77,5,0.0673200928553005,3.775287356321839,0.007662835249042145,492.675,0.12053585020551072,6.732009285530049,0.7662835249042145,492.675,0.12053585020551072
travel,2969,213,632.31,13,291.72,1,0.07174132704614349,2.968591549295774,0.06103286384976526,48.639230769230764,0.46135598045262616,7.174132704614348,6.103286384976526,48.639230769230764,0.46135598045262616
healthcare,3891,42,260.81,3,148.62,6,0.01079414032382421,6.209761904761905,0.07142857142857142,86.93666666666667,0.5698401134925808,1.0794140323824208,7.142857142857142,86.93666666666667,0.5698401134925808
home loan,1056,28,28.56,1,40.02,7,0.026515151515151516,1.02,0.03571428571428571,28.56,1.4012605042016808,2.6515151515151514,3.571428571428571,28.56,1.4012605042016808
home loan,4167,275,515.08,11,282.31,2,0.0659947204223662,1.873018181818182,0.04,46.82545454545455,0.5480896171468509,6.59947204223662,4.0,46.82545454545455,0.5480896171468509
fashion,4593,25,29.2,1,89.75,9,0.0054430655345090355,1.168,0.04,29.2,3.0736301369863015,0.5443065534509035,4.0,29.2,3.0736301369863015
furniture,1400,65,109.54,1,35.24,2,0.04642857142857143,1.6852307692307693,0.015384615384615385,109.54,0.3217089647617309,4.642857142857143,1.5384615384615385,109.54,0.3217089647617309
insurance,4087,192,533.12,9,520.53,5,0.04697822363591877,2.776666666666667,0.046875,59.23555555555556,0.9763843037214885,4.697822363591877,4.6875,59.23555555555556,0.9763843037214885
mobile,1627,77,291.32,15,616.03,7,0.04732636754763368,3.7833766233766233,0.19480519480519481,19.421333333333333,2.114616229575724,4.7326367547633685,19.480519480519483,19.421333333333333,2.114616229575724
shopping,4596,230,591.12,2,77.25,7,0.05004351610095736,2.570086956521739,0.008695652173913044,295.56,0.1306841250507511,5.0043516100957355,0.8695652173913043,295.56,0.1306841250507511
groceries,4835,48,329.53,4,212.97,6,0.009927611168562564,6.8652083333333325,0.08333333333333333,82.3825,0.6462841015992474,0.9927611168562565,8.333333333333332,82.3825,0.6462841015992474
travel,2835,23,155.33,1,56.26,5,0.008112874779541446,6.753478260869565,0.043478260869565216,155.33,0.36219661366123734,0.8112874779541446,4.3478260869565215,155.33,0.36219661366123734
credit card,3546,78,283.83,7,215.94,2,0.021996615905245348,3.6388461538461536,0.08974358974358974,40.54714285714285,0.7608075256315401,2.199661590524535,8.974358974358974,40.54714285714285,0.7608075256315401
credit card,1793,120,552.45,3,95.54,4,0.06692693809258227,4.603750000000001,0.025,184.15,0.17293872748665037,6.692693809258227,2.5,184.15,0.17293872748665037
mobile,2585,48,314.63,1,54.59,8,0.018568665377176014,6.554791666666667,0.020833333333333332,314.63,0.17350538728029752,1.8568665377176015,2.083333333333333,314.63,0.17350538728029752
data plan,3454,121,986.67,2,94.74,4,0.03503184713375796,8.154297520661157,0.01652892561983471,493.335,0.09601994587856122,3.5031847133757963,1.6528925619834711,493.335,0.09601994587856122
credit card,4993,84,312.79,1,45.22,10,0.016823552974163828,3.7236904761904763,0.011904761904761904,312.79,0.14456983918923239,1.682355297416383,1.1904761904761905,312.79,0.14456983918923239
electronics,4648,90,547.25,9,375.86,6,0.0193631669535284,6.080555555555556,0.1,60.80555555555556,0.686815897670169,1.93631669535284,10.0,60.80555555555556,0.686815897670169
insurance,4854,77,540.03,7,218.38,3,0.015863205603625877,7.013376623376623,0.09090909090909091,77.14714285714285,0.4043849415773198,1.5863205603625876,9.090909090909092,77.14714285714285,0.4043849415773198
travel,4742,243,919.95,8,349.58,7,0.051244200759173346,3.7858024691358025,0.03292181069958848,114.99375,0.3799989129844013,5.124420075917334,3.292181069958848,114.99375,0.3799989129844013
credit card,3220,31,219.13,1,57.32,7,0.009627329192546583,7.0687096774193545,0.03225806451612903,219.13,0.2615798840870716,0.9627329192546583,3.225806451612903,219.13,0.2615798840870716
mobile,1343,32,158.72,1,75.36,9,0.023827252419955324,4.96,0.03125,158.72,0.4747983870967742,2.3827252419955323,3.125,158.72,0.4747983870967742
travel,2305,177,314.31,6,261.51,6,0.07678958785249458,1.7757627118644068,0.03389830508474576,52.385,0.8320129808151188,7.678958785249458,3.389830508474576,52.385,0.8320129808151188
credit card,1169,109,286.74,2,76.97,5,0.0932420872540633,2.6306422018348625,0.01834862385321101,143.37,0.2684313315198438,9.32420872540633,1.834862385321101,143.37,0.2684313315198438
data plan,3544,145,1214.24,2,156.49,10,0.04091422121896163,8.37406896551724,0.013793103448275862,607.12,0.128878969561207,4.091422121896163,1.3793103448275863,607.12,0.128878969561207
groceries,2665,79,454.86,9,473.93,9,0.029643527204502813,5.757721518987342,0.11392405063291139,50.54,1.0419249879083674,2.9643527204502815,11.39240506329114,50.54,1.0419249879083674
data plan,3520,29,60.62,1,37.98,4,0.008238636363636363,2.0903448275862067,0.034482758620689655,60.62,0.62652589904322,0.8238636363636362,3.4482758620689653,60.62,0.62652589904322
home loan,401,13,71.98,1,43.17,4,0.032418952618453865,5.5369230769230775,0.07692307692307693,71.98,0.59974993053626,3.2418952618453867,7.6923076923076925,71.98,0.59974993053626
groceries,3270,145,1164.46,4,375.79,10,0.04434250764525994,8.030758620689655,0.027586206896551724,291.115,0.32271610875427237,4.434250764525994,2.7586206896551726,291.115,0.32271610875427237
furniture,1239,46,112.2,3,95.57,5,0.03712671509281679,2.4391304347826086,0.06521739130434782,37.4,0.8517825311942958,3.7126715092816784,6.521739130434782,37.4,0.8517825311942958
furniture,2400,21,16.32,3,81.8,2,0.00875,0.7771428571428571,0.14285714285714285,5.44,5.012254901960784,0.8750000000000001,14.285714285714285,5.44,5.012254901960784
insurance,1080,17,111.62,1,51.92,4,0.01574074074074074,6.565882352941177,0.058823529411764705,111.62,0.46514961476437916,1.574074074074074,5.88235294117647,111.62,0.46514961476437916
loan,1284,39,135.11,2,96.74,4,0.030373831775700934,3.4643589743589747,0.05128205128205128,67.555,0.7160091777070534,3.0373831775700935,5.128205128205128,67.555,0.7160091777070534
data plan,3494,330,2762.94,64,4678.08,10,0.09444762449914139,8.372545454545454,0.19393939393939394,43.1709375,1.6931529457751524,9.444762449914139,19.393939393939394,43.1709375,1.6931529457751524
shopping,2165,102,941.18,4,251.15,10,0.047113163972286376,9.227254901960784,0.0392156862745098,235.295,0.2668458743279713,4.711316397228638,3.9215686274509802,235.295,0.2668458743279713
loan,1916,70,57.79,11,417.72,8,0.03653444676409186,0.8255714285714285,0.15714285714285714,5.253636363636364,7.228240179961932,3.653444676409186,15.714285714285714,5.253636363636364,7.228240179961932
insurance-life,1995,119,1007.0,9,236.51,1,0.05964912280701754,8.46218487394958,0.07563025210084033,111.88888888888889,0.2348659384309831,5.964912280701754,7.563025210084033,111.88888888888889,0.2348659384309831
insurance-life,2833,80,414.45,3,81.8,1,0.028238616307800918,5.180625,0.0375,138.15,0.197370008444927,2.8238616307800917,3.75,138.15,0.197370008444927
furniture,3963,106,998.83,3,149.86,5,0.026747413575574062,9.422924528301888,0.02830188679245283,332.9433333333333,0.15003554158365287,2.6747413575574064,2.8301886792452833,332.9433333333333,0.15003554158365287
healthcare,4821,93,454.37,2,90.81,4,0.019290603609209707,4.885698924731183,0.021505376344086023,227.185,0.19985914563021326,1.9290603609209707,2.1505376344086025,227.185,0.19985914563021326
fashion,4114,36,334.73,3,129.44,7,0.008750607681088965,9.298055555555557,0.08333333333333333,111.57666666666667,0.38669972813909714,0.8750607681088965,8.333333333333332,111.57666666666667,0.38669972813909714
furniture,3001,102,283.2,2,92.6,7,0.033988670443185605,2.776470588235294,0.0196078431372549,141.6,0.3269774011299435,3.3988670443185605,1.9607843137254901,141.6,0.3269774011299435
groceries,3109,162,1611.49,15,434.04,3,0.05210678674815053,9.94746913580247,0.09259259259259259,107.43266666666666,0.26934079640581077,5.210678674815053,9.25925925925926,107.43266666666666,0.26934079640581077
insurance-life,2637,104,53.44,1,90.43,10,0.03943875616230565,0.5138461538461538,0.009615384615384616,53.44,1.6921781437125751,3.9438756162305655,0.9615384615384616,53.44,1.6921781437125751
mobile,1509,65,72.05,2,67.26,2,0.043074884029158385,1.1084615384615384,0.03076923076923077,36.025,0.9335183900069397,4.307488402915839,3.076923076923077,36.025,0.9335183900069397
loan,4157,208,1801.5,9,241.65,1,0.050036083714216986,8.661057692307692,0.04326923076923077,200.16666666666666,0.1341382181515404,5.003608371421699,4.326923076923077,200.16666666666666,0.1341382181515404
education,884,47,243.13,1,28.47,2,0.053167420814479636,5.172978723404255,0.02127659574468085,243.13,0.11709784888742648,5.316742081447964,2.127659574468085,243.13,0.11709784888742648
travel,3275,52,291.14,7,234.59,2,0.01587786259541985,5.598846153846154,0.1346153846153846,41.59142857142857,0.805763550182043,1.587786259541985,13.461538461538462,41.59142857142857,0.805763550182043
home loan,4441,196,1586.53,19,850.37,6,0.04413420400810628,8.09454081632653,0.09693877551020408,83.50157894736842,0.5359936465115693,4.413420400810629,9.693877551020408,83.50157894736842,0.5359936465115693
travel,2906,111,911.31,9,217.78,1,0.038196834136269786,8.209999999999999,0.08108108108108109,101.25666666666666,0.23897466284798807,3.8196834136269784,8.108108108108109,101.25666666666666,0.23897466284798807
travel,637,49,246.74,5,370.54,8,0.07692307692307693,5.035510204081633,0.10204081632653061,49.348,1.5017427251357705,7.6923076923076925,10.204081632653061,49.348,1.5017427251357705
groceries,3050,47,38.4,1,44.24,8,0.01540983606557377,0.8170212765957446,0.02127659574468085,38.4,1.1520833333333333,1.540983606557377,2.127659574468085,38.4,1.1520833333333333
fashion,4231,198,358.58,14,386.4,1,0.04679744741195935,1.811010101010101,0.0707070707070707,25.61285714285714,1.0775838027776228,4.679744741195934,7.07070707070707,25.61285714285714,1.0775838027776228
healthcare,4880,105,901.79,1,31.55,2,0.02151639344262295,8.58847619047619,0.009523809523809525,901.79,0.03498597234389381,2.151639344262295,0.9523809523809524,901.79,0.03498597234389381
loan,4215,48,166.78,3,189.83,9,0.011387900355871887,3.4745833333333334,0.0625,55.593333333333334,1.1382060199064636,1.1387900355871887,6.25,55.593333333333334,1.1382060199064636
credit card,3947,444,3018.5,6,172.95,2,0.11249049911325057,6.798423423423423,0.013513513513513514,503.0833333333333,0.05729667053172105,11.249049911325057,1.3513513513513513,503.0833333333333,0.05729667053172105
loan,4595,175,1072.59,5,197.88,7,0.03808487486398259,6.129085714285714,0.02857142857142857,214.51799999999997,0.18448801499174897,3.808487486398259,2.857142857142857,214.51799999999997,0.18448801499174897
home loan,2801,54,69.16,6,296.33,4,0.019278828989646554,1.2807407407407407,0.1111111111111111,11.526666666666666,4.284702139965298,1.9278828989646553,11.11111111111111,11.526666666666666,4.284702139965298
credit card,2874,31,267.4,2,153.01,8,0.010786360473208072,8.625806451612902,0.06451612903225806,133.7,0.5722139117427075,1.0786360473208072,6.451612903225806,133.7,0.5722139117427075
groceries,2082,146,815.73,10,458.96,4,0.07012487992315082,5.587191780821918,0.0684931506849315,81.57300000000001,0.5626371470952398,7.012487992315082,6.8493150684931505,81.57300000000001,0.5626371470952398
furniture,953,15,66.54,1,30.19,2,0.015739769150052464,4.436000000000001,0.06666666666666667,66.54,0.4537120529005109,1.5739769150052465,6.666666666666667,66.54,0.4537120529005109
education,3836,157,85.09,6,135.87,1,0.04092805005213764,0.5419745222929937,0.03821656050955414,14.181666666666667,1.5967798801269244,4.092805005213764,3.821656050955414,14.181666666666667,1.5967798801269244
insurance,3869,96,84.28,3,92.83,5,0.02481261307831481,0.8779166666666667,0.03125,28.093333333333334,1.1014475557664927,2.481261307831481,3.125,28.093333333333334,1.1014475557664927
credit card,674,48,83.83,6,298.21,6,0.0712166172106825,1.7464583333333332,0.125,13.971666666666666,3.5573183824406533,7.121661721068249,12.5,13.971666666666666,3.5573183824406533
data plan,3361,119,1110.34,1,40.7,7,0.035406129128235646,9.330588235294117,0.008403361344537815,1110.34,0.03665543887457896,3.5406129128235646,0.8403361344537815,1110.34,0.03665543887457896
travel,1815,110,574.57,21,877.83,3,0.06060606060606061,5.223363636363636,0.19090909090909092,27.36047619047619,1.5278034008040795,6.0606060606060606,19.090909090909093,27.36047619047619,1.5278034008040795
credit card,4877,148,327.36,3,127.75,4,0.030346524502768094,2.211891891891892,0.02027027027027027,109.12,0.3902431573802541,3.0346524502768095,2.027027027027027,109.12,0.3902431573802541
education,3954,305,575.86,11,916.31,8,0.07713707637835104,1.888065573770492,0.036065573770491806,52.35090909090909,1.5912027228840342,7.713707637835104,3.606557377049181,52.35090909090909,1.5912027228840342
data plan,2591,59,173.06,5,292.5,5,0.02277113083751447,2.933220338983051,0.0847457627118644,34.612,1.690165260603259,2.277113083751447,8.47457627118644,34.612,1.690165260603259
insurance-life,4969,118,742.19,19,1169.38,7,0.02374723284363051,6.289745762711865,0.16101694915254236,39.06263157894737,1.5755803769924144,2.374723284363051,16.101694915254235,39.06263157894737,1.5755803769924144
insurance,1091,41,32.71,1,46.27,5,0.03758020164986251,0.7978048780487805,0.024390243902439025,32.71,1.4145521247324977,3.758020164986251,2.4390243902439024,32.71,1.4145521247324977
insurance,4242,156,737.89,7,239.13,5,0.036775106082036775,4.730064102564103,0.04487179487179487,105.41285714285713,0.3240726937619428,3.6775106082036775,4.487179487179487,105.41285714285713,0.3240726937619428
home loan,4464,106,923.1,13,397.12,4,0.023745519713261647,8.708490566037735,0.12264150943396226,71.00769230769231,0.4302025782688766,2.3745519713261647,12.264150943396226,71.00769230769231,0.4302025782688766
loan,4565,215,1106.48,11,560.93,9,0.047097480832420595,5.146418604651163,0.05116279069767442,100.58909090909091,0.5069499674643916,4.70974808324206,5.116279069767442,100.58909090909091,0.5069499674643916
travel,1793,48,264.1,2,176.49,9,0.026770775237032907,5.502083333333334,0.041666666666666664,132.05,0.6682695948504355,2.6770775237032907,4.166666666666666,132.05,0.6682695948504355
mobile,1782,25,102.93,1,54.91,8,0.014029180695847363,4.1172,0.04,102.93,0.5334693481006508,1.4029180695847363,4.0,102.93,0.5334693481006508
education,4852,441,2379.77,15,1158.17,8,0.09089035449299258,5.396303854875283,0.034013605442176874,158.65133333333333,0.48667308185244795,9.089035449299258,3.4013605442176873,158.65133333333333,0.48667308185244795
